Timestamp,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z,Magnetometer_X,Magnetometer_Y,Magnetometer_Z,Abs_Pressure,Temperature
71120,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71133,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71153,-0.0072928821470244765,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.87
71163,-0.0072928821470244765,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71172,-0.0072928821470244765,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.0
71183,-0.0072928821470244765,0.0004100683447241238,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71192,-0.0072928821470244765,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71203,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71213,0.0027071178529755185,0.0004100683447241238,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.87
71222,-0.0072928821470244765,0.0004100683447241238,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.87
71233,-0.0072928821470244765,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71242,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.12
71253,0.0027071178529755185,0.010410068344724122,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.0
71263,0.0027071178529755185,0.0004100683447241238,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.0
71272,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.87
71283,-0.0072928821470244765,0.0004100683447241238,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.81
71292,0.0027071178529755185,0.0004100683447241238,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71303,-0.0072928821470244765,0.010410068344724122,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71313,-0.0072928821470244765,0.010410068344724122,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.68
71322,0.0027071178529755185,0.010410068344724122,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.0
71333,-0.0072928821470244765,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.25
71342,0.0027071178529755185,-0.009589931655275876,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71353,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.18
71363,0.0027071178529755185,0.010410068344724122,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.25
71372,0.0027071178529755185,0.010410068344724122,-9.800418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71383,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71392,0.0027071178529755185,0.0004100683447241238,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.81
71403,-0.0072928821470244765,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71413,-0.0072928821470244765,0.0004100683447241238,-9.800418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.87
71422,-0.0072928821470244765,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71433,-0.0072928821470244765,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71442,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.0
71453,0.0027071178529755185,0.0004100683447241238,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71463,0.0027071178529755185,0.0004100683447241238,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.12
71472,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.12
71483,0.012707117852975527,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71492,0.0027071178529755185,-0.009589931655275876,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.87
71503,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.81
71513,0.0027071178529755185,0.0004100683447241238,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.87
71522,0.0027071178529755185,0.0004100683447241238,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71533,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.18
71542,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.87
71553,0.0027071178529755185,0.0004100683447241238,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.12
71563,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71572,0.0027071178529755185,0.0004100683447241238,-9.800418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71583,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71592,0.012707117852975527,0.0004100683447241238,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.87
71603,0.0027071178529755185,0.010410068344724122,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.87
71613,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71622,-0.0072928821470244765,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71633,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71642,0.0027071178529755185,-0.009589931655275876,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71653,-0.0072928821470244765,-0.009589931655275876,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.0
71663,-0.0072928821470244765,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.0
71672,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71683,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.81
71692,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71703,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.81
71713,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71722,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.81
71733,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71742,0.0027071178529755185,0.010410068344724122,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71753,0.0027071178529755185,0.0004100683447241238,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.87
71763,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.0
71772,0.0027071178529755185,0.0004100683447241238,-9.800418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71783,0.0027071178529755185,0.0004100683447241238,-9.800418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71792,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71803,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.68
71813,0.0027071178529755185,0.0004100683447241238,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.87
71822,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71833,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71842,-0.0072928821470244765,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71853,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71863,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71872,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71883,0.0027071178529755185,0.010410068344724122,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71892,-0.0072928821470244765,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71903,0.0027071178529755185,0.010410068344724122,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.75
71913,-0.0072928821470244765,0.010410068344724122,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71922,-0.0072928821470244765,0.010410068344724122,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71933,0.0027071178529755185,0.0004100683447241238,-9.800418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71942,0.0027071178529755185,-0.009589931655275876,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.87
71953,0.0027071178529755185,0.0004100683447241238,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
71963,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71972,0.0027071178529755185,0.0004100683447241238,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.0
71983,0.0027071178529755185,0.0004100683447241238,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
71992,0.0027071178529755185,-0.009589931655275876,-9.820418023003835,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.0
72003,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.0
72013,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.93
72022,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,42.87
72033,0.0027071178529755185,0.0004100683447241238,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
72042,0.0027071178529755185,-0.009589931655275876,-9.810418023003836,2.3337222870478414e-05,-6.334389064844141e-05,-5.000833472245374e-06,0,0,0,43.06
