Timestamp,Accel_X,Accel_Y,Accel_Z,Speed_X,Speed_Y,Speed_Z,Position_X,Position_Y,Position_Z,Pitch,Yaw,Roll
0.004965,-0.01296432444451786,0.0022751572300164597,-0.0018965351997639601,-6.436787086703117e-05,1.1296155647031721e-05,9.416297266828062e-06,-3.1958647885480977e-07,5.608541278751249e-08,4.6751915929801324e-08,5.241533335949485e-07,4.060290440288124e-08,4.773363763469954e-07
0.009715999999999999,-0.013117626024838716,0.002181420196679661,-0.0019469869252937144,-0.00012668971211103993,2.166008300145679e-05,1.86664321488985e-05,-9.214893010943606e-07,1.589924671274337e-07,1.354361350692181e-07,9.519136479301641e-07,1.1782039732994053e-07,1.1204479043721406e-06
0.015198,-0.013287884549525194,0.0020650277566667936,-0.0019266438375620254,-0.00019953389521153704,3.298056516350416e-05,2.9228293666413526e-05,-2.0153341146440066e-06,3.3979192535376346e-07,2.956656409484971e-07,1.3738801222033084e-06,2.188940502848765e-07,2.073982514578011e-06
0.022181,-0.013507423717966408,0.0019737942622764402,-0.0018543847452257012,-0.00029385623503409646,4.676357049698054e-05,4.2177462342324595e-05,-4.067332203887102e-06,6.663419381341786e-07,5.901908604849497e-07,1.8275801591437985e-06,3.814365389604246e-07,3.494695988257702e-06
0.025363999999999998,-0.013637432354962562,0.0018270074620512075,-0.0017813035600653393,-0.0003372641822199423,5.257893524868953e-05,4.784735157401257e-05,-5.140844095893178e-06,8.337006890307574e-07,7.424889805450317e-07,1.996957118182935e-06,4.767300291643541e-07,4.207448906772168e-06
0.03007,-0.01363456296126162,0.0015997256817730278,-0.0016527170161690918,-0.0004014284355156395,6.01072443071134e-05,5.5625037852104315e-05,-7.0299663134297774e-06,1.116565380740033e-06,1.0042604086770347e-06,2.209079638621954e-06,6.472921035929839e-07,5.33498216083738e-06
0.034713,-0.01339216479759523,0.0013207368157315742,-0.0015177402966575215,-0.0004636082566708742,6.62394253425551e-05,6.267190604948519e-05,-9.182499449152647e-06,1.4241150326055163e-06,1.2952460684647944e-06,2.4428740309027342e-06,8.363566402902922e-07,6.503744567736569e-06
0.039905,-0.012855385015058203,0.0010591998887255114,-0.0013565549491261208,-0.0005303534156690564,7.173879116481795e-05,6.971513934534801e-05,-1.1936094383306387e-05,1.796582836333251e-06,1.6572070719458414e-06,2.7567472461576518e-06,1.0772380318256905e-06,7.857234898916242e-06
0.044768,-0.012030212993559808,0.000697791756188989,-0.0011922944399280766,-0.0005888563414567377,7.5132152475165e-05,7.551326720671825e-05,-1.4799702771810503e-05,2.1619504938199784e-06,2.0244280903721123e-06,3.129833041777687e-06,1.3335968659687099e-06,9.168729339010533e-06
0.049939000000000004,-0.01094546590088701,0.0002631369745480533,-0.0010060662481308214,-0.0006454553456302244,7.649283377055299e-05,8.071563577580273e-05,-1.8137352364064392e-05,2.557494937247508e-06,2.4418086429687883e-06,3.591211181964091e-06,1.6364143584596387e-06,1.0602674109620227e-05
0.074964,-0.009740509997768362,-0.0001785962035849208,-0.0008181835630001189,-0.0008892116083243776,7.202346377584035e-05,0.00010119067943988071,-4.038987286238194e-05,4.359882118237913e-06,4.974105395951803e-06,6.06803215326327e-06,3.193838987671168e-06,1.7745266853631186e-05
0.084726,-0.008412307913731657,-0.0006088859970406755,-0.000701585815779282,-0.0009713325581782261,6.607951867272928e-05,0.00010803956017351806,-4.9872021295317777e-05,5.004950379521096e-06,6.028787582365686e-06,7.059466480937117e-06,3.828567175002247e-06,2.0543832729792622e-05
0.094696,-0.0069931776546666696,-0.001057675228400152,-0.0005950019391427475,-0.0010410545393952527,5.5534496645579765e-05,0.00011397172950677124,-6.0251335053088447e-05,5.558629311077527e-06,7.1650857255481955e-06,7.96831724714386e-06,4.5005545064917734e-06,2.3395759083049004e-05
0.104951,-0.005782350994601394,-0.001301225650715987,-0.0005424489792620335,-0.0011003525488448899,4.219042759748732e-05,0.0001195345437891034,-7.153545044149279e-05,5.991292146089759e-06,8.39091247210545e-06,8.65016306719344e-06,5.178435549977775e-06,2.6240964303351545e-05
0.11512700000000001,-0.004757327405595334,-0.001403856450983569,-0.0005361557697138863,-0.001148763112524228,2.7904784352278523e-05,0.00012499046490171192,-8.322526387453933e-05,6.275251231658545e-06,9.662815442945271e-06,8.966315817156927e-06,5.790134935953629e-06,2.8897509415975828e-05
0.125355,-0.003920346028624409,-0.0012740519078689376,-0.0006313191287201647,-0.0011888604117049984,1.487378143859503e-05,0.00013144759695026177,-9.538492816545805e-05,6.427380268212495e-06,1.1007261464552549e-05,8.871959890994488e-06,6.3616825869702e-06,3.130320741295041e-05
0.137433,-0.003305395068074093,-0.0011568100348874181,-0.0006955696159867131,-0.0012287829733371972,9.018298372247933e-07,0.00013984868677214927,-0.00011022616891742471,6.4382725689864955e-06,1.2696353903386568e-05,8.32401604859317e-06,6.945791027917317e-06,3.367388790188825e-05
0.144756,-0.0028614539855552597,-0.0010727859126981156,-0.000628515251188233,-0.0012497374008734183,-6.954181401463507e-06,0.0001444513039566007,-0.00011937799590402076,6.387347098583578e-06,1.3754170802260755e-05,7.748280827646334e-06,7.210092149378081e-06,3.48164050643184e-05
0.154979,-0.0025454521985247593,-0.0009519915044380638,-0.00033271935621925763,-0.001275759558698937,-1.6686390551333833e-05,0.00014785269393523015,-0.0001324200858726,6.216762127977292e-06,1.5265668892360612e-05,6.6915018516718295e-06,7.461401927434378e-06,3.600886761416482e-05
0.16492500000000002,-0.00228127929203855,-0.0009138494944456543,2.7755193308109938e-05,-0.0012984491625375523,-2.577553762309031e-05,0.0001475766407825877,-0.0001453344612431985,5.960398630778036e-06,1.673346616158423e-05,5.549963704284253e-06,7.583588897580934e-06,3.6828618957666154e-05
0.17494800000000002,-0.0019921020936847444,-0.0010269544197203224,0.0004154487689973507,-0.0013184160018225545,-3.60687017719471e-05,0.00014341259777092726,-0.00015854894482946597,5.59888203291781e-06,1.8170890629042234e-05,4.42877037283129e-06,7.542616045123992e-06,3.7417943218423347e-05
0.184679,-0.0016142881624449349,-0.0012524751072927366,0.0010693366248641922,-0.0013341246399313062,-4.825653704101272e-05,0.0001330068830743738,-0.00017153131170063752,5.129297670971715e-06,1.9465180608238964e-05,3.5281563016275008e-06,7.3093659426445575e-06,3.791953072105034e-05
0.194694,-0.001220391692416394,-0.001564446513238151,0.0017479601049217308,-0.0013463468627308564,-6.392446887109281e-05,0.00011550106262358266,-0.00018501497553088706,4.4890941152277204e-06,2.0621923750414145e-05,2.8314165112226883e-06,6.8929085399744964e-06,3.844905154665693e-05
0.204958,-0.0008089630249345597,-0.0019839225211792945,0.0023156317713350916,-0.0013546500592187846,-8.428744962847708e-05,9.173341812259927e-05,-0.00019891910373870866,3.6239677322410315e-06,2.1563475554024504e-05,2.424721759841505e-06,6.257276291789093e-06,3.91326499628019e-05
0.215189,-0.0004365637022464137,-0.002399541456848804,0.0028478636368145516,-0.0013591165424564676,-0.0001088371582734972,6.259692525434959e-05,-0.00021282422508458077,2.5104547659448814e-06,2.2203904696301754e-05,2.3779850746530482e-06,5.405575054989585e-06,4.0069972829341076e-05
0.225347,-0.0001236895373322558,-0.0027811529999993245,0.0032271255947105004,-0.0013603729807766887,-0.00013708811044749035,2.981578346328032e-05,-0.00022664289382331039,1.1179137400192744e-06,2.2506773424721756e-05,2.654056691582322e-06,4.351505358271241e-06,4.1340940806120604e-05
0.234759,9.555648277304321e-05,-0.003041382088234536,0.003420793574422376,-0.0013594736031608287,-0.0001657135986619538,-2.380725659183087e-06,-0.0002394382593762601,-4.417826505870348e-07,2.2484366034817525e-05,3.1648013630997607e-06,3.178609336434895e-06,4.286443503524441e-05
0.2447,0.00018445877848723095,-0.0031226886892946623,0.003333537934745223,-0.001357639898443887,-0.00019675624692223204,-3.551942626848535e-05,-0.00025293455760669076,-2.3977365012409437e-06,2.213126741828251e-05,3.940780341516466e-06,1.7177765113362256e-06,4.483484017150227e-05
0.254952,0.0001039504449598623,-0.003138775404511595,0.003058211923903542,-0.0013565741984821586,-0.00022893497236928492,-6.687221491234446e-05,-0.00026684215628952987,-4.744777837970853e-06,2.1445693471001155e-05,4.918563933351045e-06,-1.9672900695695637e-08,4.720491821267086e-05
0.2649,-6.794060131240401e-05,-0.003030832660368663,0.002626961927797211,-0.0013572500715840145,-0.00025908569567463237,-9.300523217007113e-05,-0.00028034408000164764,-7.322162338542096e-06,2.052047742137329e-05,6.025413218411279e-06,-1.8943390850064923e-06,4.9787098530162764e-05
0.27498900000000004,-0.0003191995217205213,-0.0027496801182479093,0.0020993537822615593,-0.001360470475558653,-0.00028682721838763553,-0.000114185612479308,-0.0002940698666295589,-1.0215962144854951e-05,1.936845877706955e-05,7.287085078733402e-06,-3.938639744241317e-06,5.266121511513439e-05
0.28473200000000004,-0.0005501058555050202,-0.0023628788971721652,0.0015082726940143232,-0.0013658301569088383,-0.00030984874748278394,-0.00012888071333708954,-0.0003073771498483217,-1.3234818491579715e-05,1.8112773987026287e-05,8.635451176772444e-06,-5.98584031741957e-06,5.567650787605134e-05
0.29471100000000006,-0.0008346108532760659,-0.0018815244307896599,0.0008163700561460985,-0.00137415873861368,-0.000328624479777634,-0.00013702727012737144,-0.0003210898799009476,-1.6514162175280724e-05,1.6745378858425246e-05,1.0117791921414465e-05,-8.16041050939902e-06,5.8900255497571215e-05
0.30502700000000005,-0.0010448085296844328,-0.001329850249128843,0.00014936020729727773,-0.0013849369834059047,-0.00034234321494764714,-0.00013856807002585015,-0.0003353768898217629,-2.004577478068065e-05,1.5315910648038576e-05,1.1738484202719156e-05,-1.0439339800062812e-05,6.221945005935772e-05
0.31518300000000005,-0.0011842599018938884,-0.0008099111172869292,-0.00048186400943706076,-0.001396964326969539,-0.00035056867225481317,-0.00013367425914600735,-0.00034956445952646556,-2.3606150216100535e-05,1.3958314872151726e-05,1.3394253995384039e-05,-1.2687795438898225e-05,6.533392082668707e-05
0.32533100000000004,-0.0013506257468460358,-0.00020398201743100785,-0.001059120351424525,-0.0014106704770485326,-0.00035263868176770306,-0.00012292630581975129,-0.00036387994352755405,-2.7184727558679186e-05,1.271085872069289e-05,1.5062910624475503e-05,-1.4841360613033593e-05,6.812600722641957e-05
0.33471100000000004,-0.0014883550717869653,0.00042216536049572567,-0.00163083023857169,-0.0014246312476218943,-0.00034867877068625315,-0.00010762911818194883,-0.0003772429846302474,-3.045533442771624e-05,1.170129759214621e-05,1.6609671977845028e-05,-1.6685430266199863e-05,7.029975185786416e-05
0.34472200000000003,-0.0016484094880312634,0.0009969005739349072,-0.0021813343245291605,-0.0014411334750065753,-0.0003386987990405908,-8.57917802590874e-05,-0.0003916701718485382,-3.3846048104911596e-05,1.0842436079972485e-05,1.8216022392402714e-05,-1.8470903014501514e-05,7.204187612293325e-05
0.354997,-0.0018261015424904394,0.0015039255762962004,-0.002737296054904803,-0.0014598966683556647,-0.00032324596374414737,-5.7666063294940544e-05,-0.0004066706101158927,-3.716740038238271e-05,1.0249917279616972e-05,1.97525729047716e-05,-2.012946180113998e-05,7.320163913619345e-05
0.364968,-0.002069378763588599,0.0019356243357569157,-0.003116212470418489,-0.0014805304440074067,-0.00030394585349231514,-2.659430875239779e-05,-0.00042143297917309055,-4.019804448755459e-05,9.984745427046813e-06,2.1112859399047725e-05,-2.153110337519765e-05,7.374195176677327e-05
0.37495,-0.002298686131489068,0.002277697470837981,-0.0033348411281863832,-0.0015034759289719306,-0.0002812098773384104,6.694075389158689e-06,-0.00043644067589608835,-4.30050814831466e-05,1.0051565687581395e-05,2.2311728164494444e-05,-2.2686482725223814e-05,7.376358091770976e-05
0.384707,-0.002576788477720061,0.002447174132376046,-0.0036061596754155545,-0.0015286176541490452,-0.0002573327993288173,4.1879375342188255e-05,-0.0004513553983476206,-4.551587760619787e-05,1.0460182752795125e-05,2.3293971668288197e-05,-2.360171307148289e-05,7.337509774914367e-05
0.394747,-0.002887773435395576,0.00250699085202643,-0.003762119066166747,-0.0015576108994404167,-0.00023216261117447196,7.96510507665024e-05,-0.00046699381177800237,-4.784679022238957e-05,1.125987930249081e-05,2.4119466873060693e-05,-2.4346299491086845e-05,7.273166784638856e-05
0.404962,-0.0031060037648051398,0.0023927801571587914,-0.003673422467034726,-0.0015893387278979013,-0.0002077203618690949,0.00011717506126726213,-0.00048322890688347943,-4.996865371888237e-05,1.2456822553335893e-05,2.4783570388564248e-05,-2.491427621561637e-05,7.203067837345492e-05
0.415155,-0.0031989695098966057,0.0021072565344918467,-0.00351736243535683,-0.0016219458241122774,-0.00018624109601301952,0.0001530275365708543,-0.0004997614006686558,-5.186700921054308e-05,1.4016632233602612e-05,2.5274263583505597e-05,-2.535648761606734e-05,7.148269880932755e-05
