Timestamp,Accel_X,Accel_Y,Accel_Z,Speed_X,Speed_Y,Speed_Z,Position_X,Position_Y,Position_Z,Pitch,Yaw,Roll
0.094696,-0.0027863455324968305,-0.0112189317710544,0.014753866851821229,-0.00015701506156382878,-0.000391043595898261,-0.0001327848672989921,-6.333829273007548e-06,-1.602176493440554e-05,1.4012464851271411e-06,1.3151638404846982e-05,2.128766557084193e-06,1.5877181168533196e-05
0.104951,0.011249614154675193,-0.0038257949463208173,0.009538221923875767,-4.165026840763468e-05,-0.000430277123072781,-0.00023059933312833813,-6.760952775527842e-06,-2.0434256831516908e-05,-9.635496761039665e-07,1.2550284221984905e-05,1.1548583473577388e-06,2.0120648133558732e-05
0.11512700000000001,0.010717294962505309,-0.004499910551976758,0.004085112133731528,6.740892513081933e-05,-0.0004760682128496965,-0.00027216943420119014,-6.074999553396625e-06,-2.5278726965475418e-05,-3.7331458385352773e-06,1.2198521611849033e-05,-2.5695104538465483e-07,2.14423388722712e-05
0.125355,0.0013185394460808915,-0.002687048721715563,0.0045419222989799835,8.089494658533468e-05,-0.0005035513471754033,-0.0003186242154751574,-5.247606039721822e-06,-3.0429050144385443e-05,-6.9920343144151875e-06,1.3400661141600214e-05,-1.8631906701706537e-06,2.4007538837706458e-05
0.137433,-0.002165744392035056,-0.0018749490231808406,0.007354307710123464,5.473708581833527e-05,-0.0005261969814773815,-0.00040744954399802864,-4.586491517207968e-06,-3.678445728666926e-05,-1.1913209906823378e-05,1.2061368995174207e-05,-2.7237488272528843e-06,2.6995738019344207e-05
0.144756,-0.0015396934250995694,-0.0032738466331052687,-0.00037426898891190774,4.346191086633112e-05,-0.0005501713603716114,-0.00040470877219222676,-4.268219943933825e-06,-4.081336215867057e-05,-1.4876892245587054e-05,1.1540588190156879e-05,-3.4330511907524723e-06,2.663535704319045e-05
0.154979,-0.004793329720647811,-0.009900150451285264,-0.004853676880946622,-5.5402988678514514e-06,-0.0006513805984351006,-0.00035508963343830946,-4.3248584192598705e-06,-4.74724260164726e-05,-1.850697356822689e-05,1.311582353878673e-05,-6.9853616465129564e-06,3.0213250234644184e-05
0.16492500000000002,-0.0022257907486656256,-0.004032017766967965,0.008272697243734584,-2.7678013654079764e-05,-0.000691483047145364,-0.0004373698802244936,-4.600143943063348e-06,-5.434991640338039e-05,-2.2857054396939703e-05,1.70417972993857e-05,-1.0015963119388919e-05,3.642494545058571e-05
0.17494800000000002,0.004148898224341941,-0.0019852636893480016,0.007316162516497471,1.3906393248499508e-05,-0.0007113813451036991,-0.0005106997771273478,-4.460760163533638e-06,-6.148009162535477e-05,-2.797579826308711e-05,1.778720014303285e-05,-1.4111137509461213e-05,3.894076951731266e-05
0.184679,0.000569834821248194,-0.0035648620732483863,-0.007249304433248227,1.9451455894065684e-05,-0.0007460710179384791,-0.00044015679568740933,-4.2714780462284845e-06,-6.874010870091411e-05,-3.225896404192129e-05,1.8998221895506798e-05,-1.8300444554468186e-05,3.831841274494623e-05
0.194694,-0.005704611946636702,-0.0017310711708242745,0.0006318614193290273,-3.7680232751500885e-05,-0.0007634076957142842,-0.00044648488780198956,-4.648845577234766e-06,-7.638563677349267e-05,-3.6730510193258215e-05,2.300909588037506e-05,-2.0778846336995044e-05,3.86846115283969e-05
0.204958,-0.004192646182622136,-0.0036300318485973345,0.0027671380549048052,-8.071355316993448e-05,-0.0008006663426082872,-0.0004748867927975325,-5.477289486970974e-06,-8.460367611402413e-05,-4.160474823453209e-05,2.348048599908685e-05,-1.942849345621587e-05,4.4609272053100634e-05
0.215189,-0.00173555382863041,0.0013255065243048814,0.0018353985970076536,-9.847000439065221e-05,-0.000787105085358124,-0.0004936647558435178,-6.484736101891736e-06,-9.26565482423231e-05,-4.665543235156712e-05,2.538719510043691e-05,-1.885396259512064e-05,5.6350282981863346e-05
0.225347,0.004148241190479401,0.008555276677460028,-0.005803531410025542,-5.633217037776246e-05,-0.000700200584868485,-0.0004347124837804783,-7.056958288589048e-06,-9.976918578341717e-05,-5.107124176180922e-05,2.8395834655843418e-05,-2.1259917768603784e-05,6.771814813814444e-05
0.234759,-0.0016918836649743956,0.003349547640840976,-0.00813717086110799,-7.225617943250147e-05,-0.0006686746424728897,-0.0003581254316357299,-7.737033449407751e-06,-0.00010606275151837202,-5.444191832436471e-05,2.9505095228239986e-05,-2.6722946921257117e-05,7.241016650230358e-05
0.2447,-0.0022505632716741286,-0.004670632514912815,-0.0013498689929551944,-9.462902891621398e-05,-0.0007151054003036381,-0.00034470638397676235,-8.677740625863835e-06,-0.00011317161430279048,-5.7868644487477704e-05,3.001204322562847e-05,-3.228512841800324e-05,6.9681920124176e-05
0.254952,-0.005607851047026372,-0.0026512170025699503,0.0031095130134932703,-0.00015212071785032833,-0.0007422856770139852,-0.0003765851113910954,-1.02372822252654e-05,-0.00012078152706353787,-6.172939504945921e-05,3.1289480616807405e-05,-3.388307179619251e-05,6.136002114397598e-05
0.2649,0.0009376457552929521,0.01021450453798384,-0.0012745283733188728,-0.00014279301787667404,-0.000640671785870122,-0.0003639061031333192,-1.1657787167102555e-05,-0.00012715492998937385,-6.534953296342948e-05,3.259922846880244e-05,-3.084484440814405e-05,5.530168279115732e-05
0.27498900000000004,0.0014759567905359204,0.010717174821367225,-0.012042464071493342,-0.00012790208981695714,-0.000532546209097348,-0.00024240968311602286,-1.2948191351265835e-05,-0.00013252778869295699,-6.779520425638703e-05,3.647571550623415e-05,-2.9818926083711525e-05,5.304879564862013e-05
0.28473200000000004,-0.0040567984354196495,0.006054125342369261,-0.010179937434786623,-0.0001674274769732508,-0.00047356086588664427,-0.0001432265526888968,-1.4579437259416218e-05,-0.00013714169220929056,-6.919066055923495e-05,3.858971063455464e-05,-2.953810521581096e-05,4.852336379557164e-05
0.29471100000000006,-0.007701109060002956,0.00270440531110881,-0.00031703573839791943,-0.0002442768442830203,-0.00044657360528708946,-0.00014006285305542398,-1.701707588851648e-05,-0.00014159805021645043,-7.058834776987503e-05,3.9953577472391074e-05,-3.3998992430568134e-05,4.630874019093127e-05
0.30502700000000005,-0.007931675072940046,0.002090118965083748,0.0028348557772517324,-0.0003261000043354698,-0.0004250119380432855,-0.00016930722525355284,-2.0381123533241186e-05,-0.00014598247336930498,-7.233492110559067e-05,3.466715890733615e-05,-3.350160792071226e-05,4.743586015935576e-05
0.31518300000000005,-0.0004521798783955009,0.004376968761380691,-0.004408302283087195,-0.00033069234318045454,-0.0003805594433027032,-0.00012453650726651928,-2.3739634970581883e-05,-0.00014984743507548724,-7.359971387338945e-05,3.3593327869168645e-05,-2.93936180625635e-05,5.048678699130689e-05
0.32533100000000004,-0.006923388303031873,-0.0002456631444550576,-0.007626953214458609,-0.000400950887679622,-0.0003830524328926331,-4.71381860461933e-05,-2.7808484578754688e-05,-0.00015373465116448167,-7.407807218538621e-05,3.5089816298858467e-05,-2.7167397559631272e-05,4.990991760919532e-05
0.33471100000000004,-0.006241008058677817,-0.0013636374195384938,-0.010872306589975622,-0.0004594915432700199,-0.0003958433518879042,5.4844049767778025e-05,-3.211851525462748e-05,-0.00015744766180519022,-7.356363499856446e-05,3.266459914586359e-05,-3.111697797567497e-05,5.154816138599429e-05
0.34472200000000003,-0.005350953898361773,0.001850653922336457,0.0010562524209767332,-0.0005130599427465197,-0.0003773164554713939,4.426990678137995e-05,-3.725475834146289e-05,-0.00016122497684091435,-7.312044896177606e-05,3.26326177194925e-05,-3.3243846337529044e-05,5.2058001196599286e-05
0.354997,1.1507643998799285e-06,-0.0030323665907597964,0.01003509640446687,-0.0005130481186423109,-0.0004084740221914508,-5.884070877451714e-05,-4.252632776051263e-05,-0.0001654220474189315,-7.372503724443422e-05,3.494022793887558e-05,-3.176875233244615e-05,5.571772521217747e-05
0.364968,-0.002105404766602011,-0.0015020700395708493,0.0020261406759871647,-0.0005340411095700996,-0.00042345116255601176,-7.904335745478515e-05,-4.785125166403609e-05,-0.00016964427896077748,-7.451317856161589e-05,3.838441056209789e-05,-3.158112843893572e-05,5.9912476583291865e-05
0.37495,-0.0022895190286989584,0.002088520901347362,-0.00036948811892578703,-0.0005568950885145726,-0.0004026035469187624,-7.535512705166795e-05,-5.3410178437588556e-05,-0.00017366306756612057,-7.526537343984563e-05,3.9742787799128646e-05,-3.336141258722382e-05,6.284377229121836e-05
0.384707,0.007031908681569572,-0.003607383971879871,-0.0015091286976254281,-0.0004882847555084983,-0.0004378007923323943,-6.0630558348936646e-05,-5.817437279708497e-05,-0.00017793468989690773,-7.58569457976562e-05,3.9523793915262336e-05,-3.4308919126677685e-05,6.262619170442269e-05
0.394747,0.009115171793042708,-0.00861941292601186,-0.003973422373023894,-0.00039676843070634947,-0.0005243396981095534,-2.0737397723776752e-05,-6.215792784137672e-05,-0.00018319906046592764,-7.606514927080292e-05,3.782586713132375e-05,-3.824886814256411e-05,6.135046437791663e-05
0.404962,0.006112819202599327,4.686861265081434e-05,0.0026145595916808873,-0.0003343259825517973,-0.0005238609352313253,-4.744512395279702e-05,-6.557306775314334e-05,-0.00018855029991931562,-7.654980121198074e-05,3.425225569930423e-05,-4.095282070454068e-05,6.1017917334433806e-05
0.415155,0.007038650997693909,0.002626555131381615,0.003918233435399543,-0.0002625810129323033,-0.0004970884587771526,-8.738367735982456e-05,-6.824955601796231e-05,-0.00019361712257963114,-7.744050303530943e-05,3.5781254282188915e-05,-4.224595921532118e-05,6.453986902382585e-05
0.42536999999999997,0.002987179583581819,-0.004053529782112175,0.005768363052370162,-0.000232066973486015,-0.0005384952655014284,-0.00014630750593978576,-7.062012015212195e-05,-0.00019911785171672822,-7.893503420848434e-05,3.959693311937092e-05,-4.232319014678542e-05,6.528290054955934e-05
0.43474599999999997,-0.00420345580874656,-0.002279940553974486,0.0010305060769280061,-0.00027147857514882274,-0.0005598719881354932,-0.00015596953091706275,-7.31655032727173e-05,-0.0002043672114774866,-8.039740453036272e-05,3.902525981567091e-05,-3.5078789112635565e-05,6.711241531917158e-05
0.44475699999999996,-0.005544059646375442,-0.0032147355038957223,-0.003970565563003348,-0.00032698015626868727,-0.0005920547052649933,-0.00011622019906583624,-7.643890161712313e-05,-0.00021029427113189445,-8.15608849432108e-05,3.563716902575727e-05,-2.765970383060457e-05,6.608398582117214e-05
0.45495499999999994,-0.0015762895372562064,-0.0035691111368450876,0.00027804981084322833,-0.0003430551569696261,-0.0006284525006385395,-0.00011905575103681548,-7.993737810789938e-05,-0.00021670322973340626,-8.277501549228425e-05,3.0776439967000404e-05,-1.8235952094753834e-05,6.598612178886299e-05
0.4649019999999999,0.010737562987659238,-0.0059842863660234565,0.008179240837559831,-0.00023624861793137967,-0.0006879781971213748,-0.0002004146596480231,-8.22873431104628e-05,-0.00022354654886017257,-8.476854011180313e-05,3.25506997074709e-05,-8.979415676266951e-06,6.363221069612357e-05
0.4749799999999999,0.00504564851610889,0.007304917673254192,0.003278308127262264,-0.00018539857218603426,-0.000614359236810319,-0.0002334534489545722,-8.415578992095366e-05,-0.00022973806124874696,-8.71212839703673e-05,3.1385743007632964e-05,-8.598371463648577e-06,5.9576784811957406e-05
0.4847099999999999,-0.003819160684820222,0.007224792265877088,0.003125719249748471,-0.00022255900564933503,-0.0005440620080633349,-0.00026386669725462483,-8.63212890459217e-05,-0.00023503178458720322,-8.96887069346548e-05,2.8050655379112112e-05,-8.426349283699242e-06,5.624235083222258e-05
0.4947769999999999,-0.00047025828574666725,-0.007873264228130884,0.005761675312381698,-0.00022729309581194672,-0.0006233221590479285,-0.00032186948262437137,-8.860944864146056e-05,-0.00024130676876233872,-9.292896701623436e-05,2.9356793392251225e-05,-6.885000340824615e-06,5.577462324158395e-05
0.5049809999999999,-0.0058531489390419526,-0.010049847837493357,0.0063329260432141155,-0.0002870186275859308,-0.0007258708063817107,-0.0003864906599693282,-9.15381867173474e-05,-0.0002487135544706577,-9.687271771056138e-05,2.8674090895087037e-05,-7.026723198442626e-06,5.414846366410138e-05
0.515137,-0.005494629633584042,-0.005797541862770656,0.0037236728038774203,-0.00034282208614461033,-0.0007847506415400096,-0.00042430828096550724,-9.501988782423207e-05,-0.0002566834819861381,-0.00010118199261204707,2.7219132955668625e-05,-8.2208524337735e-06,5.0397857230082504e-05
0.5253019999999999,-0.0037388646053057237,-0.002492474099135421,0.011884264575304115,-0.000380827644857543,-0.0008100866407577211,-0.0005451118303734736,-9.889100083420899e-05,-0.0002649180126894403,-0.00010672305436779343,2.76403127088096e-05,-1.3271637760306404e-05,4.946765654163019e-05
0.5347519999999999,0.0019267453289074962,-0.0002102468600283617,0.008785777085781987,-0.00036261990149936713,-0.0008120734735849891,-0.0006281374238341134,-0.00010231775890337801,-0.00027259210701481844,-0.0001126589530230258,2.6036156159311545e-05,-1.834482286834378e-05,4.7694504801613224e-05
0.5446989999999999,-0.0010168034390273493,-0.0015406077249318709,-0.0023407407696680593,-0.00037273404530737217,-0.0008273978986248864,-0.0006048540753982253,-0.00010602534445205044,-0.0002808222339124402,-0.00011867543651101195,2.524342492762095e-05,-2.1389338533903836e-05,4.6123707281802216e-05
0.5549719999999999,-0.0010493694441820755,0.002826810256399598,-0.006971785272112285,-0.0003835142176074546,-0.0007983580768608934,-0.0005332329252978157,-0.00010996518600953181,-0.00028902376643603217,-0.0001241533383525964,2.1583480001772657e-05,-1.472262957153112e-05,4.536239028757622e-05
0.564954,0.004068951854945331,0.003081192069254495,-0.009784172408092928,-0.00034289794019139034,-0.000767601617625595,-0.0004355673163202321,-0.00011338799324852228,-0.00029668596578317087,-0.00012850117130410496,1.7782781654418184e-05,-6.705401823411426e-06,4.803349138947129e-05
0.575001,0.006161919841243911,0.007720654908917233,-0.011332939465859226,-0.00028098913154641275,-0.0006900321977557036,-0.0003217052735067444,-0.00011621109105316909,-0.0003036187192740224,-0.00013173334418702722,1.8449580082842918e-05,-5.228849973446051e-06,5.1280442879327447e-05
0.5847019999999999,0.01289002904241069,0.0021422705313698135,-0.009882399964434185,-0.00015594295980598665,-0.000669250031330885,-0.00022583611145176837,-0.00011772389370624697,-0.00031011111382796334,-0.00013392418030422083,2.304639557962242e-05,-3.6248269884336644e-06,5.425723077617034e-05
0.5947539999999999,0.008476678088419632,-0.002591966245657158,-0.0022806607189913564,-7.07353916611925e-05,-0.0006953044760322307,-0.00020291090990446725,-0.00011843492586322528,-0.00031710031442103934,-0.00013596384077058053,2.7816009984899967e-05,-5.410775632471933e-06,5.948670698301971e-05
0.6049769999999999,0.0034351426007901828,0.00015853291263165077,0.01006465332737072,-3.561792885331446e-05,-0.0006936837940663973,-0.0003058018608701781,-0.00011879904794989271,-0.0003241918438477801,-0.00013909005319425637,2.743464400135934e-05,-7.383893990147158e-06,6.530246642759953e-05
0.6150719999999998,-0.0034759350150137163,0.001197465259468068,0.00981669737016233,-7.070749282987793e-05,-0.0006815953822720672,-0.00040490142082196684,-0.00011951284009001032,-0.0003310725492318166,-0.00014317753303745413,2.5136312643443227e-05,-6.7771008308459425e-06,7.570147661888887e-05
0.6253439999999998,-0.0039762775000169595,-0.00023744775214345896,0.004564812645961425,-0.00011155181531005213,-0.0006840344455820848,-0.0004517911763212826,-0.00012065870033687519,-0.00033809895105683577,-0.00014781833200062635,2.4633067851168717e-05,-4.149250375790064e-06,7.937566847073224e-05
0.6374519999999998,-0.003982495096241196,0.0016095564449698295,0.003166725986407215,-0.00015977186593534053,-0.0006645459361463901,-0.0004901338945647012,-0.00012259321808962028,-0.00034614527325169624,-0.00015375287319601574,2.449996575344347e-05,9.939573587584187e-07,7.206757337675001e-05
0.6471419999999998,-0.009079679848383987,0.00193920321528496,-0.0006861180508703768,-0.0002477539636661814,-0.0006457550569902788,-0.0004834854106517672,-0.00012499395399754557,-0.00035240263975393205,-0.00015843784682523137,2.4766059423620955e-05,5.3710535860310515e-06,6.698161558443255e-05
0.6549649999999998,-0.005554237948879037,0.00027723662716381116,-0.00017780976068770826,-0.0002912047671402621,-0.0006435862348559764,-0.00048209440489390727,-0.00012727204889088382,-0.00035743741486921033,-0.0001622092713547164,2.2555414457965398e-05,1.0435814089079715e-05,6.604001857176305e-05
0.6649509999999998,-0.007218969126333616,0.006627446504070473,-0.007518240447931035,-0.0003632933928358296,-0.0005774045540663286,-0.00040701725578086797,-0.00013089989671174242,-0.0003632033767461167,-0.00016627374567094417,2.3442854124404034e-05,1.3241043447314303e-05,6.854576871226366e-05
0.6749509999999999,-0.0005356583340898533,0.0021084470412338473,-0.009216733671593147,-0.00036864997617672813,-0.0005563200836539901,-0.0003148499190649365,-0.00013458639647350972,-0.0003687665775826566,-0.00016942224486159353,2.7452901000028032e-05,1.0991361815513304e-05,7.379283701021565e-05
0.6847129999999999,0.0074490436124532025,0.0038444558033039447,-0.004543727998036928,-0.00029593241243195995,-0.000518790506102137,-0.0002704940463481,-0.00013747528868367052,-0.00037383101050322566,-0.0001720628077420437,3.1272354957646434e-05,1.4386583786873939e-05,7.853762374355322e-05
0.6947409999999999,0.004093545378571748,0.007261443120870183,-0.00014156524081521127,-0.00025488233937564245,-0.0004459727544860508,-0.00026907443011320504,-0.00014003124878292947,-0.0003783032252852118,-0.0001747610861272189,3.49916727945083e-05,1.9777203892704116e-05,7.949790775108123e-05
0.704969,0.006665894146548225,0.00552359588971937,-0.005937997133104389,-0.0001867035740447472,-0.00038947741572600104,-0.00020834059543581334,-0.00014194085293825915,-0.00038228680029325736,-0.0001768919937373364,3.4905181878531664e-05,2.2804726635743194e-05,7.502981818480634e-05
0.71519,0.011816166421474606,0.005851383325877878,-0.0031523137364821707,-6.593053705085526e-05,-0.00032967042675220324,-0.00017612079673522908,-0.00014261472895745595,-0.0003856563617250916,-0.00017869212440076718,3.3788146772163456e-05,2.72620062343339e-05,6.79862257775035e-05
0.725313,0.0021430254198745377,0.0011027105157086965,-0.0015291598948810048,-4.423669072546531e-05,-0.0003185076882016841,-0.00016064111111934866,-0.00014306253697766983,-0.0003888806150527573,-0.00018031829436862835,3.325277450894094e-05,2.847311462162851e-05,5.850936262555907e-05
0.734746,-0.0023223275887294783,-0.0016524360660173604,0.002612647819194791,-6.614320686995048e-05,-0.0003340951176124259,-0.00018528621799781313,-0.00014368646584807408,-0.00039203213429719533,-0.00018206609926300172,3.20754504528363e-05,3.0328520137623478e-05,5.487461017873319e-05
0.744735,-0.00023449485722545758,-0.0008747437222995797,-0.005167427966496163,-6.848557599877558e-05,-0.0003428329326544764,-0.00013366878004048298,-0.00014437056826672586,-0.00039545669246148087,-0.0001834013167068261,2.871557098011338e-05,3.128664591532978e-05,5.471081946184491e-05
0.754997,0.0019730703304436685,-0.00793215898130451,-0.009579127126460918,-4.823792826776265e-05,-0.00042423274812062326,-3.536777746874104e-05,-0.00014486558588660964,-0.0003998101689226947,-0.00018376426083921034,2.508283956527455e-05,2.851410680558906e-05,5.472767301125453e-05
0.764897,0.006689876159252816,-6.53096069026438e-05,-0.004811708218989352,1.799184570884023e-05,-0.00042487931322895945,1.2268133899253554e-05,-0.00014468746661409212,-0.0004040164741236614,-0.00018364280631360773,2.6510839079907998e-05,3.071082505935965e-05,5.367483982370465e-05
0.7749630000000001,0.01446226530908434,0.010066348843618738,-0.007686081233687858,0.0001635690083100832,-0.00032355144576909323,8.963622759755554e-05,-0.00014304098097644283,-0.00040727334297677306,-0.00018274052804661075,2.8273337149817252e-05,3.356856144845241e-05,5.040538000109773e-05
0.7874420000000001,0.006759630362486328,0.0004705614821743502,-0.0029453629610287635,0.0002479224356035501,-0.0003176793090330395,0.0001263914119882335,-0.00013994715690254612,-0.00041123766307419636,-0.00018116328961640958,3.2054119470214214e-05,3.9501188149173176e-05,5.204224135503867e-05
0.7947010000000001,-0.0022046961641428568,-5.943444840048273e-05,-0.00332969006939976,0.00023191854614803713,-0.0003181107436939786,0.00015056163220200636,-0.00013826366017605753,-0.00041354682896267096,-0.0001800703627282552,3.568905952897795e-05,4.534602117004867e-05,5.5281546051484155e-05
0.804942,-0.00639068008933369,0.0017222546290350704,-0.003658702029095906,0.00016647159135317082,-0.00030047313403803045,0.00018803039968197754,-0.0001365588246090097,-0.0004166239743283544,-0.00017814474340511208,4.16528923206907e-05,5.246552045459042e-05,5.8222203754254956e-05
0.8151550000000001,-0.005787189224836957,0.00197413775548673,-0.0046142809209648306,0.00010736702779991098,-0.00028031126514124446,0.00023515605072779136,-0.0001354622851540892,-0.00041948679327924194,-0.00017574309465902914,4.5657640495366305e-05,5.4481362316690765e-05,5.54404138415613e-05
0.8253100000000001,-0.0024313392981770076,-0.0007575968859257988,0.000998091439095461,8.267677722692347e-05,-0.00028800466151782095,0.00022502043216377694,-0.0001346227024813498,-0.0004224114806169554,-0.000173458012170406,4.637502537724347e-05,5.196154590982374e-05,5.518710795173888e-05
0.8347570000000001,0.0029119559654164134,0.00013597235874393245,0.007812092380195423,0.00011018602523221232,-0.000286720130644767,0.00015121959544807078,-0.0001335817751009811,-0.0004251201256911565,-0.00017202944065220806,4.437866830747005e-05,4.963277415434923e-05,5.828997766550731e-05
0.8447640000000001,0.00640187600284015,-0.005018902992156883,0.002059527563037733,0.0001742495983926337,-0.00033694429288728093,0.00013060990312475218,-0.000131838059369866,-0.00042849192723007953,-0.00017072242735163866,4.0230807494717196e-05,5.04094451585295e-05,6.050657224299497e-05
0.854948,0.00601237678036363,-0.0025946470962385257,-0.0003513599910451859,0.0002354796435238569,-0.0003633681789153741,0.00013418815327355635,-0.00012943993468021904,-0.0004321924687641537,-0.00016935585519870078,3.714581333546507e-05,5.4842080551698396e-05,5.7795800621229644e-05
0.8649100000000001,0.005235362826630775,-0.001648639213128603,-0.0024723312013961163,0.00028763432800275266,-0.00037979192275656125,0.00015881751670186446,-0.0001265745215046556,-0.00043597595589865457,-0.0001677737150973168,3.963865600544794e-05,5.3962074165372e-05,5.551357976013475e-05
0.874998,0.00403069199573547,-0.007082510420491984,-0.009410313473159349,0.0003282959488557321,-0.0004512402878784844,0.000253748759019096,-0.00012326267197259897,-0.0004405280679227727,-0.00016521389761633217,3.947703821774686e-05,5.093635451819088e-05,5.4967316607783635e-05
0.8847520000000001,0.0056655209577685965,-0.007514586762137718,-0.005318096708878173,0.00038355744027780697,-0.0005245375671563757,0.0003056214743174937,-0.00011952145270012924,-0.000445644407352816,-0.00016223286575583933,3.9497308126273375e-05,5.146329496697038e-05,5.3436378922321995e-05
0.8947860000000001,0.006974326620230391,-0.0015486776280844755,-0.0006155274974144476,0.0004535378335851987,-0.0005400769984765754,0.0003117976772265503,-0.00011497065407793536,-0.00045106353995552997,-0.00015910428786254812,3.8080257118737354e-05,5.472004246317489e-05,5.163491028265861e-05
0.9049630000000001,0.002714706193408049,0.005527636595656491,-0.0007137544402375795,0.0004811653985155124,-0.0004838222408425793,0.0003190615561648481,-0.000110073833817243,-0.0004559873989005849,-0.00015585719840545845,3.851520441803137e-05,5.7176094263527684e-05,5.21840163030661e-05
0.915116,0.0034274820578317914,0.0011327821974965525,0.0024734245420621193,0.0005159646238486786,-0.00047232110319139677,0.0002939488767892914,-0.00010483524499130736,-0.0004607828750612872,-0.00015287273545941678,3.825903369318273e-05,5.630200702400252e-05,5.297085848721015e-05
0.9253760000000001,-0.0013570595307402962,0.00924560768433533,0.0018668869799398635,0.0005020411930632832,-0.0003774611683501163,0.00027479461637510837,-9.968430235047807e-05,-0.0004646556266485594,-0.00015005334269540816,4.076248832101863e-05,5.3198169090283606e-05,5.7928675566432905e-05
0.934702,-0.000514700099631078,0.0125419550579132,-0.009686878608604843,0.0004972410999341237,-0.0002604948954800178,0.0003651344462789571,-9.504703185249243e-05,-0.00046708500204380605,-0.0001466480988494106,4.206262398554933e-05,4.9684401049699046e-05,5.908643858341565e-05
0.944756,0.003484174697144476,0.004617502152595441,-0.0039409907448444415,0.0005322709923392143,-0.0002140705288378232,0.00040475716722762313,-8.969557929551397e-05,-0.0004692372671407415,-0.00014257867029010408,4.297982366800379e-05,4.911651946785056e-05,5.822190524960045e-05
0.9549610000000001,-0.001787774180018561,0.0002867530800893286,0.0021634791166444955,0.0005140267568321249,-0.0002111442136555116,0.00038267886284226607,-8.444993624204214e-05,-0.000471391993841096,-0.00013867343249479876,4.372979519956546e-05,4.961842493191582e-05,5.9898640916645454e-05
